lat,lon,population,elevation,snr_proxy,tower_height,tx_power_dbm,env,cluster,band,cov_radius_km
52.08757591692878,-8.231893761240281,590.6906356811523,42.0,0.4,27.1,22.0,rural,-1,3.5GHz,2.95942219477075
52.11624818745999,-8.784357660973788,562.2432174682617,65.0,0.6,28.25,23.0,rural,-1,3.5GHz,2.957520260156857
52.240281782375185,-9.66021506299032,560.8411293029785,,0.4,,22.0,rural,-1,3.5GHz,2.9492841413279822
52.04931754564751,-8.31274213681104,558.9088306427002,95.0,0.6,29.75,23.0,rural,-1,3.5GHz,2.961958855639755
52.11624818745999,-9.511993041110598,558.5459671020508,94.0,0.6,29.7,23.0,rural,-1,3.5GHz,2.95752026015663
52.36396968315572,-8.460964158690762,553.7616863250732,,0.4,,22.0,rural,-1,3.5GHz,2.9410572146417757
52.10669281197843,-9.47156885332522,542.5205078125,147.0,0.6,32.35,23.0,rural,-1,3.5GHz,2.9581541848108674
52.25933318132105,-9.741063438561076,542.3906517028809,,0.4,,22.0,rural,-1,3.5GHz,2.9480178587859847
51.83831019481097,-8.231893761240281,537.7161254882812,-3.0,0.4,24.85,22.0,rural,-1,3.5GHz,2.902014655396946
52.06845082861171,-9.579366687419565,530.2894134521484,28.0,0.4,26.4,22.0,rural,-1,3.5GHz,2.960690418538764
52.097135388525686,-8.97300387063889,525.4959754943848,93.0,0.6,29.65,23.0,rural,-1,3.5GHz,2.9587881630351114
52.13535279520219,-9.700639250775703,509.74412918090815,60.0,0.6,28.0,23.0,rural,-1,3.5GHz,2.956252571794321
52.344963260638636,-8.757408202450202,505.763069152832,,0.4,,22.0,rural,-1,3.5GHz,2.9423222922417414
52.18307848720411,-8.366641053858212,503.39330673217773,48.0,0.4,27.4,22.0,rural,-1,3.5GHz,2.953084292493964
52.04931754564753,-9.444619394801634,501.03104400634766,92.0,0.6,29.6,23.0,rural,-1,3.5GHz,2.9619588556396974
51.905556580588,-8.48791361721435,17944.871337890625,79.0,0.6,28.95,23.0,rural,-1,26GHz,0.0
51.89595611008564,-8.474438887952555,14093.40478515625,5.0,0.4,25.25,22.0,rural,-1,26GHz,0.0
51.88635358785174,-8.48791361721435,11344.369384765625,22.0,0.4,26.1,22.0,rural,-1,26GHz,0.0
51.867142387514605,-8.434014700167175,10985.372802734375,36.0,0.4,26.8,22.0,rural,-1,26GHz,0.0
51.87674901371756,-8.447489429428968,9890.390991210938,7.0,0.4,25.35,22.0,rural,-1,26GHz,0.0
51.9151549995277,-8.474438887952555,9669.825561523438,19.0,0.4,25.95,22.0,rural,-1,26GHz,0.0
51.88635358785174,-8.59571145130869,9473.80517578125,29.0,0.4,26.45,22.0,rural,-1,26GHz,0.0
51.867142387514605,-8.40706524164359,9410.5791015625,82.0,0.6,29.1,23.0,rural,-1,26GHz,0.0
51.9151549995277,-8.447489429428968,9120.337890625,52.0,0.6,27.6,23.0,rural,-1,26GHz,0.0
51.89595611008564,-8.420539970905384,8321.5673828125,17.0,0.4,25.85,22.0,rural,-1,26GHz,0.0
51.924751367073846,-8.460964158690762,8233.681335449219,85.0,0.6,29.25,23.0,rural,-1,26GHz,0.0
51.88635358785174,-8.622660909832273,7907.93701171875,45.0,0.4,27.25,22.0,rural,-1,26GHz,0.0
51.934345683395655,-8.393590512381795,7816.9136962890625,62.0,0.6,28.1,23.0,rural,-1,26GHz,0.0
51.905556580588,-8.514863075737932,7492.082962036133,121.0,0.6,31.05,23.0,rural,-1,26GHz,0.0
51.89595611008564,-8.447489429428968,7407.3350830078125,4.0,0.4,25.2,22.0,rural,-1,26GHz,0.0
51.9151549995277,-8.258843219763872,7289.485412597656,9.0,0.4,25.45,22.0,rural,-1,26GHz,0.0
51.905556580588,-8.460964158690762,7131.310791015625,78.0,0.6,28.9,23.0,rural,-1,26GHz,0.0
51.924751367073846,-8.164520114931317,6629.311492919922,12.0,0.4,25.6,22.0,rural,-1,26GHz,0.0
52.27837639955389,-9.71411398003749,6590.6181640625,,0.4,,22.0,rural,-1,26GHz,0.0
52.27837639955389,-9.687164521513909,6587.0323486328125,,0.4,,22.0,rural,-1,26GHz,0.0
51.9151549995277,-8.420539970905384,5954.118560791016,114.0,0.6,30.7,23.0,rural,-1,26GHz,0.0
51.88635358785174,-8.460964158690762,5815.519775390625,14.0,0.4,25.7,22.0,rural,-1,26GHz,0.0
52.05888521154661,-9.511993041110598,5634.125244140625,28.0,0.4,26.4,22.0,rural,-1,26GHz,0.0
51.87674901371756,-8.50138834647614,5620.7392578125,12.0,0.4,25.6,22.0,rural,-1,26GHz,0.0
51.88635358785174,-8.514863075737932,5579.7119140625,38.0,0.4,26.9,22.0,rural,-1,26GHz,0.0
51.905556580588,-8.164520114931317,5576.574981689453,24.0,0.4,26.2,22.0,rural,-1,26GHz,0.0
51.9151549995277,-8.50138834647614,5459.078872680664,105.0,0.6,30.25,23.0,rural,-1,26GHz,0.0
51.9151549995277,-8.177994844193114,5338.789306640625,11.0,0.4,25.55,22.0,rural,-1,26GHz,0.0
51.867142387514605,-8.460964158690762,5023.6749267578125,71.0,0.6,28.55,23.0,rural,-1,26GHz,0.0
52.04931754564753,-9.498518311848807,4778.878204345703,26.0,0.4,26.3,22.0,rural,-1,26GHz,0.0
51.87674901371756,-8.528337804999724,4745.414794921875,26.0,0.4,26.3,22.0,rural,-1,26GHz,0.0
52.25933318132105,-9.687164521513909,4693.769348144531,,0.4,,22.0,rural,-1,26GHz,0.0
51.924751367073846,-8.48791361721435,4556.797256469727,44.0,0.4,27.2,22.0,rural,-1,26GHz,0.0
51.88635358785174,-8.40706524164359,4372.933349609375,18.0,0.4,25.9,22.0,rural,-1,26GHz,0.0
51.87674901371756,-8.474438887952555,4243.2325439453125,9.0,0.4,25.45,22.0,rural,-1,26GHz,0.0
51.867142387514605,-8.353166324596419,4140.961120605469,102.0,0.6,30.1,23.0,rural,-1,26GHz,0.0
51.88635358785174,-8.434014700167175,4124.981201171875,26.0,0.4,26.3,22.0,rural,-1,26GHz,0.0
52.26885581293854,-9.727588709299283,4024.5145263671875,,0.4,,22.0,rural,-1,26GHz,0.0
51.88635358785174,-8.568761992785104,3848.6477813720703,29.0,0.4,26.45,22.0,rural,-1,26GHz,0.0
51.87674901371756,-8.420539970905384,3719.3668212890625,12.0,0.4,25.6,22.0,rural,-1,26GHz,0.0
52.26885581293854,-9.700639250775703,3620.5858154296875,,0.4,,22.0,rural,-1,26GHz,0.0
51.89595611008564,-8.393590512381795,3600.0262451171875,3.0,0.4,25.15,22.0,rural,-1,26GHz,0.0
52.125801515143465,-8.636135639094066,3360.1402282714844,74.0,0.6,28.7,23.0,rural,-1,26GHz,0.0
51.924751367073846,-8.380115783120004,3281.694549560547,55.0,0.6,27.75,23.0,rural,-1,26GHz,0.0
51.924751367073846,-8.434014700167175,3273.676239013672,114.0,0.6,30.7,23.0,rural,-1,26GHz,0.0
51.89595611008564,-8.50138834647614,3244.708251953125,7.0,0.4,25.35,22.0,rural,-1,26GHz,0.0
52.125801515143465,-8.285792678287455,3225.2309284210205,70.0,0.6,28.5,23.0,rural,-1,26GHz,0.0
52.35446749360129,-8.69003455614124,3173.0230712890625,,0.4,,22.0,rural,-1,26GHz,0.0
52.13535279520219,-8.622660909832273,3010.119638442993,66.0,0.6,28.3,23.0,rural,-1,26GHz,0.0
51.9151549995277,-8.393590512381795,2930.7923431396484,41.0,0.4,27.05,22.0,rural,-1,26GHz,0.0
52.13535279520219,-8.272317949025663,2898.4158325195312,59.0,0.6,27.95,23.0,rural,-1,26GHz,0.0
51.87674901371756,-8.60918618057048,2773.3065185546875,23.0,0.4,26.15,22.0,rural,-1,26GHz,0.0
52.07801439701498,-8.272317949025663,2652.881851196289,51.0,0.6,27.55,23.0,rural,-1,26GHz,0.0
52.05888521154661,-9.485043582587018,2588.0213012695312,49.0,0.4,27.45,22.0,rural,-1,26GHz,0.0
51.924751367073846,-8.191469573454905,2462.6759033203125,14.0,0.4,25.7,22.0,rural,-1,26GHz,0.0
51.85753370907457,-8.285792678287455,2438.473876953125,85.0,0.6,29.25,23.0,rural,-1,26GHz,0.0
51.934345683395655,-8.555287263523313,2413.639404296875,62.0,0.6,28.1,23.0,rural,-1,26GHz,0.0
51.934345683395655,-8.60918618057048,2397.29856300354,98.0,0.6,29.9,23.0,rural,-1,26GHz,0.0
51.89595611008564,-8.582236722046897,2395.7840270996094,10.0,0.4,25.5,22.0,rural,-1,26GHz,0.0
52.10669281197843,-9.794962355608249,2393.6705322265625,26.0,0.4,26.3,22.0,rural,-1,26GHz,0.0
51.924751367073846,-8.59571145130869,2311.6090545654297,24.0,0.4,26.2,22.0,rural,-1,26GHz,0.0
51.934345683395655,-8.177994844193114,2301.750289916992,21.0,0.4,26.05,22.0,rural,-1,26GHz,0.0
52.05888521154661,-9.053852246209646,2275.7007751464844,132.0,0.6,31.6,23.0,rural,-1,26GHz,0.0
52.38296793275224,-9.296397372921914,2270.7566986083984,,0.4,,22.0,rural,-1,26GHz,0.0
51.924751367073846,-8.40706524164359,2189.6472930908203,97.0,0.6,29.85,23.0,rural,-1,26GHz,0.0
51.905556580588,-8.97300387063889,2169.148681640625,86.0,0.6,29.3,23.0,rural,-1,26GHz,0.0
52.26885581293854,-9.67368979225211,2162.594741821289,,0.4,,22.0,rural,-1,26GHz,0.0
52.28789494134345,-9.700639250775703,2137.9388732910156,,0.4,,22.0,rural,-1,26GHz,0.0
52.125801515143465,-8.663085097617651,2115.834991455078,58.0,0.6,27.9,23.0,rural,-1,26GHz,0.0
52.25933318132105,-9.71411398003749,2108.4476013183594,,0.4,,22.0,rural,-1,26GHz,0.0
51.87674901371756,-8.393590512381795,2093.0140991210938,13.0,0.4,25.65,22.0,rural,-1,26GHz,0.0
52.14490202780964,-9.71411398003749,2054.9651794433594,28.0,0.4,26.4,22.0,rural,-1,26GHz,0.0
51.905556580588,-8.434014700167175,2054.000732421875,80.0,0.6,29.0,23.0,rural,-1,26GHz,0.0
52.26885581293854,-8.272317949025663,1991.068260192871,,0.4,,22.0,rural,-1,26GHz,0.0
52.106692811978434,-8.69003455614124,1958.496337890625,106.0,0.6,30.3,23.0,rural,-1,26GHz,0.0
52.13535279520219,-8.649610368355859,1951.1709594726562,47.0,0.4,27.35,22.0,rural,-1,26GHz,0.0
51.905556580588,-8.9460544121153,1948.1025047302246,69.0,0.6,28.45,23.0,rural,-1,26GHz,0.0
52.14490202780964,-8.636135639094066,1922.2623596191406,67.0,0.6,28.35,23.0,rural,-1,26GHz,0.0
52.11624818745999,-8.649610368355859,1819.293270111084,106.0,0.6,30.3,23.0,rural,-1,26GHz,0.0
52.173537442662635,-8.919104953591717,1779.9469375610352,111.0,0.6,30.55,23.0,rural,-1,26GHz,0.0
52.39246399315097,-9.84886127265542,1775.3050003051758,,0.4,,22.0,rural,-1,26GHz,0.0
52.01102639027426,-8.339691595334626,1686.6335678100586,169.0,0.8,33.45,24.0,rural,-1,26GHz,0.0
51.867142387514605,-8.541812534261519,1683.7773895263672,48.0,0.4,27.4,22.0,rural,-1,26GHz,0.0
51.867142387514605,-8.649610368355859,1658.7779541015625,49.0,0.4,27.45,22.0,rural,-1,26GHz,0.0
52.18307848720411,-8.905630224329924,1654.7804870605469,97.0,0.6,29.85,23.0,rural,-1,26GHz,0.0
52.25933318132105,-8.285792678287455,1653.0692901611328,,0.4,,22.0,rural,-1,26GHz,0.0
51.924751367073846,-8.514863075737932,1633.4208316802979,74.0,0.6,28.7,23.0,rural,-1,26GHz,0.0
52.1544492131396,-8.622660909832273,1605.9638900756836,74.0,0.6,28.7,23.0,rural,-1,26GHz,0.0
52.240281782375185,-9.47156885332522,1565.2228355407715,,0.4,,22.0,rural,-1,26GHz,0.0
52.26885581293854,-8.730458743926617,1556.6487655639648,,0.4,,22.0,rural,-1,26GHz,0.0
52.25933318132105,-8.258843219763872,1551.753646850586,,0.4,,22.0,rural,-1,26GHz,0.0
51.9151549995277,-8.204944302716697,1538.1104316711426,13.0,0.4,25.65,22.0,rural,-1,26GHz,0.0
51.9439379486627,-8.40706524164359,1531.567153930664,96.0,0.6,29.8,23.0,rural,-1,26GHz,0.0
52.14490202780964,-8.285792678287455,1530.7599639892578,56.0,0.6,27.8,23.0,rural,-1,26GHz,0.0
52.18307848720411,-8.231893761240281,1518.2326641082764,69.0,0.6,28.45,23.0,rural,-1,26GHz,0.0
52.28789494134345,-9.67368979225211,1509.2602767944336,,0.4,,22.0,rural,-1,26GHz,0.0
51.98228650257914,-8.514863075737932,1490.8031005859373,184.0,0.8,34.2,24.0,rural,-1,26GHz,0.0
52.14490202780964,-8.663085097617651,1489.4679374694824,89.0,0.6,29.45,23.0,rural,-1,26GHz,0.0
51.876749013717536,-9.579366687419565,1488.0155792236328,5.0,0.4,25.25,22.0,rural,-1,26GHz,0.0
51.9151549995277,-8.986478599900678,1478.2901306152344,102.0,0.6,30.1,23.0,rural,-1,26GHz,0.0
52.23075301469505,-9.458094124063429,1473.0028686523438,,0.4,,22.0,rural,-1,26GHz,0.0
51.867142387514605,-8.514863075737932,1463.6293640136719,72.0,0.6,28.6,23.0,rural,-1,26GHz,0.0
51.867142387514605,-8.380115783120004,1455.3753662109375,88.0,0.6,29.4,23.0,rural,-1,26GHz,0.0
52.344963260638636,-8.676559826879444,1443.9864196777344,,0.4,,22.0,rural,-1,26GHz,0.0
51.867142387514605,-8.48791361721435,1421.6290283203125,70.0,0.6,28.5,23.0,rural,-1,26GHz,0.0
51.9151549995277,-8.339691595334626,1418.1188049316406,70.0,0.6,28.5,23.0,rural,-1,26GHz,0.0
52.01102639027426,-8.60918618057048,1365.1341552734375,157.0,0.8,32.85,24.0,rural,-1,26GHz,0.0
51.87674901371756,-8.582236722046897,1360.1582641601562,20.0,0.4,26.0,22.0,rural,-1,26GHz,0.0
52.173537442662635,-8.892155495068131,1358.7208061218262,106.0,0.6,30.3,23.0,rural,-1,26GHz,0.0
51.905556580588,-8.353166324596419,1346.9259643554688,6.0,0.4,25.3,22.0,rural,-1,26GHz,0.0
52.37346982947997,-9.309872102183709,1336.7455596923828,,0.4,,22.0,rural,-1,26GHz,0.0
51.9151549995277,-8.959529141377095,1210.8949871063232,99.0,0.6,29.95,23.0,rural,-1,26GHz,0.0
52.23075301469506,-8.676559826879444,1193.4802856445312,,0.4,,22.0,rural,-1,26GHz,0.0
52.14490202780964,-8.393590512381795,1185.3848876953125,62.0,0.6,28.1,23.0,rural,-1,26GHz,0.0
51.89595611008564,-8.555287263523313,1175.4846649169922,26.0,0.4,26.3,22.0,rural,-1,26GHz,0.0
52.24980850452525,-9.700639250775703,1157.6513290405273,,0.4,,22.0,rural,-1,26GHz,0.0
52.249808504525255,-8.434014700167175,1141.3866119384766,,0.4,,22.0,rural,-1,26GHz,0.0
51.9151549995277,-8.60918618057048,1136.7172203063965,51.0,0.6,27.55,23.0,rural,-1,26GHz,0.0
52.04931754564751,-8.420539970905384,1122.489336013794,160.0,0.8,33.0,24.0,rural,-1,26GHz,0.0
51.934345683395655,-8.50138834647614,1108.2401428222656,119.0,0.6,30.95,23.0,rural,-1,26GHz,0.0
51.88635358785172,-9.592841416681356,1090.194091796875,19.0,0.4,25.95,22.0,rural,-1,26GHz,0.0
51.9151549995277,-8.151045385669525,1087.2769012451172,12.0,0.4,25.6,22.0,rural,-1,26GHz,0.0
52.36396968315572,-8.703509285403031,1081.6834297180176,,0.4,,22.0,rural,-1,26GHz,0.0
52.06845082861171,-9.498518311848807,1004.0147247314453,50.0,0.6,27.5,23.0,rural,-1,26GHz,0.0
52.173537442662635,-8.245368490502074,1003.2436599731444,60.0,0.6,28.0,23.0,rural,-1,26GHz,0.0
51.87674901371756,-8.636135639094066,983.1475524902344,34.0,0.4,26.7,22.0,rural,-1,26GHz,0.0
52.26885581293854,-9.781487626346458,980.3178405761719,,0.4,,22.0,rural,-1,26GHz,0.0
52.173537442662635,-9.592841416681356,968.9639282226561,22.0,0.4,26.1,22.0,rural,-1,26GHz,0.0
52.06845082861171,-9.52546777037239,959.4166259765625,41.0,0.4,27.05,22.0,rural,-1,26GHz,0.0
52.221222201309274,-8.582236722046897,954.5739822387695,,0.4,,22.0,rural,-1,26GHz,0.0
51.9151549995277,-8.285792678287455,947.7414779663086,22.0,0.4,26.1,22.0,rural,-1,26GHz,0.0
52.10669281197843,-9.76801289708466,932.1456756591797,37.0,0.4,26.85,22.0,rural,-1,26GHz,0.0
52.19261748516475,-8.353166324596419,923.1877365112305,43.0,0.4,27.15,22.0,rural,-1,26GHz,0.0
52.38296793275224,-9.835386543393629,915.830982208252,,0.4,,22.0,rural,-1,26GHz,0.0
51.953528163044595,-8.420539970905384,879.4136810302736,83.0,0.6,29.15,23.0,rural,-1,26GHz,0.0
52.097135388525686,-8.110621197884148,871.9499359130859,28.0,0.4,26.4,22.0,rural,-1,26GHz,0.0
51.87674901371756,-8.339691595334626,857.6978607177734,0.0,0.4,25.0,22.0,rural,-1,26GHz,0.0
52.316438299523746,-9.76801289708466,849.4486083984375,,0.4,,22.0,rural,-1,26GHz,0.0
51.87674901371756,-8.663085097617651,844.3050079345703,40.0,0.4,27.0,22.0,rural,-1,26GHz,0.0
52.211689342042405,-8.999953329162475,829.84326171875,,0.4,,22.0,rural,-1,26GHz,0.0
52.14490202780964,-8.231893761240281,818.5471525192261,45.0,0.4,27.25,22.0,rural,-1,26GHz,0.0
52.097135388525686,-9.781487626346458,815.7989120483398,26.0,0.4,26.3,22.0,rural,-1,26GHz,0.0
51.88635358785174,-8.380115783120004,815.5496215820312,0.0,0.4,25.0,22.0,rural,-1,26GHz,0.0
52.37346982947997,-8.339691595334626,811.8858966827393,,0.4,,22.0,rural,-1,26GHz,0.0
52.39246399315097,-8.555287263523313,799.1911849975586,,0.4,,22.0,rural,-1,26GHz,0.0
51.924751367073846,-8.32621686607283,791.3350639343262,124.0,0.6,31.2,23.0,rural,-1,26GHz,0.0
51.924751367073846,-8.568761992785104,781.9970741271973,46.0,0.4,27.3,22.0,rural,-1,26GHz,0.0
51.87674901371756,-8.555287263523313,777.4812545776367,13.0,0.4,25.65,22.0,rural,-1,26GHz,0.0
51.88635358785174,-8.541812534261519,771.7700271606445,5.0,0.4,25.25,22.0,rural,-1,26GHz,0.0
52.33545698408991,-8.905630224329924,766.6732482910156,,0.4,,22.0,rural,-1,26GHz,0.0
52.26885581293854,-9.862336001917214,765.8012237548828,,0.4,,22.0,rural,-1,26GHz,0.0
52.11624818745999,-9.781487626346458,735.804141998291,10.0,0.4,25.5,22.0,rural,-1,26GHz,0.0
51.89595611008564,-8.177994844193114,734.9004306793213,2.0,0.4,25.1,22.0,rural,-1,26GHz,0.0
51.991868515121105,-8.474438887952555,716.4460105895996,128.0,0.6,31.4,23.0,rural,-1,26GHz,0.0
52.28789494134345,-9.727588709299283,711.4746551513672,,0.4,,22.0,rural,-1,26GHz,0.0
52.039747830742435,-8.730458743926617,710.9666004180908,199.0,0.8,34.95,24.0,rural,-1,26GHz,0.0
52.0684508286117,-8.285792678287455,702.4999542236328,50.0,0.6,27.5,23.0,rural,-1,26GHz,0.0
51.9439379486627,-8.568761992785104,693.2857971191406,68.0,0.6,28.4,23.0,rural,-1,26GHz,0.0
52.32594866377744,-9.781487626346458,692.9235916137695,,0.4,,22.0,rural,-1,26GHz,0.0
51.867142387514605,-8.730458743926617,679.8234748840332,41.0,0.4,27.05,22.0,rural,-1,26GHz,0.0
51.934345683395655,-8.474438887952555,672.1026306152344,88.0,0.6,29.4,23.0,rural,-1,26GHz,0.0
51.905556580588,-8.40706524164359,669.2341613769531,12.0,0.4,25.6,22.0,rural,-1,26GHz,0.0
52.39246399315097,-9.309872102183709,666.2999572753906,,0.4,,22.0,rural,-1,26GHz,0.0
52.27837639955389,-9.84886127265542,658.9043655395508,,0.4,,22.0,rural,-1,26GHz,0.0
52.344963260638636,-8.97300387063889,650.854907989502,,0.4,,22.0,rural,-1,26GHz,0.0
51.905556580588,-8.272317949025663,648.854736328125,3.0,0.4,25.15,22.0,rural,-1,26GHz,0.0
52.04931754564751,-8.716984014664824,646.9405117034912,239.0,0.8,36.95,24.0,rural,-1,26GHz,0.0
51.924751367073846,-8.622660909832273,640.5368957519531,55.0,0.6,27.75,23.0,rural,-1,26GHz,0.0
52.173537442662635,-8.460964158690762,639.4035034179688,52.0,0.6,27.6,23.0,rural,-1,26GHz,0.0
52.11624818745999,-9.269447914398329,629.445707321167,233.0,0.8,36.65,24.0,rural,-1,26GHz,0.0
52.05888521154661,-9.94318437748797,622.8436851501465,13.0,0.4,25.65,22.0,rural,-1,26GHz,0.0
52.24980850452525,-9.67368979225211,619.0707855224609,,0.4,,22.0,rural,-1,26GHz,0.0
52.36396968315572,-8.676559826879444,596.7923736572266,,0.4,,22.0,rural,-1,26GHz,0.0
51.934345683395655,-9.148175351042193,591.0009574890137,115.0,0.6,30.75,23.0,rural,-1,26GHz,0.0
52.08757591692878,-8.231893761240281,590.6906356811523,42.0,0.4,27.1,22.0,rural,-1,26GHz,0.0
52.07801439701498,-9.511993041110598,589.8250274658203,70.0,0.6,28.5,23.0,rural,-1,26GHz,0.0
52.1544492131396,-8.272317949025663,586.1194534301758,48.0,0.4,27.4,22.0,rural,-1,26GHz,0.0
52.11624818745999,-8.784357660973788,562.2432174682617,65.0,0.6,28.25,23.0,rural,-1,26GHz,0.0
52.240281782375185,-9.66021506299032,560.8411293029785,,0.4,,22.0,rural,-1,26GHz,0.0
52.04931754564751,-8.31274213681104,558.9088306427002,95.0,0.6,29.75,23.0,rural,-1,26GHz,0.0
52.11624818745999,-9.511993041110598,558.5459671020508,94.0,0.6,29.7,23.0,rural,-1,26GHz,0.0
51.9151549995277,-8.31274213681104,557.3501625061035,50.0,0.6,27.5,23.0,rural,-1,26GHz,0.0
52.36396968315572,-8.460964158690762,553.7616863250732,,0.4,,22.0,rural,-1,26GHz,0.0
52.10669281197843,-9.47156885332522,542.5205078125,147.0,0.6,32.35,23.0,rural,-1,26GHz,0.0
52.25933318132105,-9.741063438561076,542.3906517028809,,0.4,,22.0,rural,-1,26GHz,0.0
51.83831019481097,-8.231893761240281,537.7161254882812,-3.0,0.4,24.85,22.0,rural,-1,26GHz,0.0
52.06845082861171,-9.579366687419565,530.2894134521484,28.0,0.4,26.4,22.0,rural,-1,26GHz,0.0
52.097135388525686,-8.97300387063889,525.4959754943848,93.0,0.6,29.65,23.0,rural,-1,26GHz,0.0
51.934345683395655,-8.447489429428968,524.6844673156738,94.0,0.6,29.7,23.0,rural,-1,26GHz,0.0
51.953528163044595,-8.447489429428968,514.3649559020996,139.0,0.6,31.95,23.0,rural,-1,26GHz,0.0
52.13535279520219,-9.700639250775703,509.74412918090815,60.0,0.6,28.0,23.0,rural,-1,26GHz,0.0
52.344963260638636,-8.757408202450202,505.763069152832,,0.4,,22.0,rural,-1,26GHz,0.0
52.18307848720411,-8.366641053858212,503.39330673217773,48.0,0.4,27.4,22.0,rural,-1,26GHz,0.0
52.04931754564753,-9.444619394801634,501.03104400634766,92.0,0.6,29.6,23.0,rural,-1,26GHz,0.0
51.747630859330094,-8.74393347318841,3751.0107421875,39.0,0.4,26.95,22.0,urban,1,700MHz,0.0
51.622226135161554,-8.892155495068131,3689.1507568359375,9.0,0.4,25.45,22.0,urban,1,700MHz,0.0
51.757262991768044,-8.730458743926617,2291.355438232422,73.0,0.6,28.65,23.0,urban,1,700MHz,0.0
51.54488127842555,-9.269447914398329,1815.3155212402344,22.0,0.4,26.1,22.0,urban,1,700MHz,0.0
51.622226135161554,-8.892155495068131,3689.1507568359375,9.0,0.4,25.45,22.0,urban,1,3.5GHz,2.9901865618826315
51.757262991768044,-8.730458743926617,2291.355438232422,73.0,0.6,28.65,23.0,urban,1,3.5GHz,2.9812794715046786
51.54488127842555,-9.269447914398329,1815.3155212402344,22.0,0.4,26.1,22.0,urban,1,3.5GHz,2.995280785052542
51.747630859330094,-8.74393347318841,3751.0107421875,39.0,0.4,26.95,22.0,urban,1,26GHz,0.0
51.622226135161554,-8.892155495068131,3689.1507568359375,9.0,0.4,25.45,22.0,urban,1,26GHz,0.0
51.757262991768044,-8.730458743926617,2291.355438232422,73.0,0.6,28.65,23.0,urban,1,26GHz,0.0
51.54488127842555,-9.269447914398329,1815.3155212402344,22.0,0.4,26.1,22.0,urban,1,26GHz,0.0
51.86659002654712,-8.12900267551721,3407.29638671875,29.0,0.4,26.45,22.0,urban,2,700MHz,0.0
51.86659002654712,-8.12900267551721,3407.29638671875,29.0,0.4,26.45,22.0,urban,2,3.5GHz,2.974437248067296
51.86659002654712,-8.12900267551721,3407.29638671875,29.0,0.4,26.45,22.0,urban,2,26GHz,0.0
